PRICE LIST,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
E CODE,PRICE,UPDATE DATE,PRODUCT NAME,PROV,CATEGORY,SUB CATEGORY,SIZE
5889,2.38,9/30/2017,"9"" GATHERED SQUARE VASE CLEAR REF 3099-12-09","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5890,31.24,1/29/2021,WM DRIP BAG 25 HEADER  SLEEVES CLEAR PK1000,FLORALIFE -SMITHERS- OASIS,PRODUCTION HARD GOODS,SLEEVES,BOX
5891,0.29,2017-03-01 00:00:00,ORGANZA STARDUST PURPLE,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5892,5.2,2017-05-01 00:00:00,"STAPLES ARROW 1/4"" REF: P-22 PK 5000",GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,BOX
5893,4.26,2017-05-01 00:00:00,"STAPLES ARROW 5/16""  REF: P-22 PK 5000",GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,BOX
5896,1.29,1/17/2017,"9"" ROSE VASE ASST 4"" OPEN CLEAR REF 4094-12-09","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5897,2.09,1/17/2017,"9"" ROSE VASE ASST 4"" OPEN RUBY REF 4094-12-13","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5898,2.73,2017-01-01 00:00:00,"8"" BELLA VASE FROST ORQUID PINK REF 4060-06-532","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5899,2.73,2017-01-01 00:00:00,"8"" BELLA VASE BLACK REF 4060-06-04","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5900,3.98,2017-01-01 00:00:00,2 OZ SOLID MILK CHOCOLAT ROSES VD BAR W/BEAR #8277,RUSSELL STOVER CANDIES,PRODUCTION HARD GOODS,DECORATIONS AND OTHERS,UNID
5901,0.08,2017-10-01 00:00:00,COSTCO-VALENTINE RAINFOREST RED 4X18X17,TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5902,0.08,2017-10-01 00:00:00,COSTCO-VALENTINE RAINFOREST COLORS 4X18X17,TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5903,93.72,2017-11-01 00:00:00,COFFEE MAKER PRO 50 CUPS REF: CP50,GALLOWAY OFFICE SUPPLIES & FURNITURE,CLEANING & CAFETERIA,CAFETERIA,UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - CHICAGO,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - NEW JERSEY,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - TEXAS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.78,8/16/2023,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",CALIFORNIA PACKAGING - WASHINGTON,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,0.77,4/14/2025,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360",DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5904,1.07,2021-02-12 00:00:00,"WM EDGE PROTECTOR 2X2X77"" 0.16 PK 1120/1360","PACIFIC PACKAGING PRODUCTS, INC.",PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5905,1.04,2017-01-01 00:00:00,DISPLAY 54 BAG CANADA - 1 SHEET,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5906,0.92,2017-01-01 00:00:00,DISPLAY 54 BAG CANADA - 3 PARTITION LONG,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5907,1.095,2017-01-01 00:00:00,DISPLAY 54 BAG CANADA - 3 PARTITION SHORT,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5908,2.46,2017-01-01 00:00:00,DISPLAY 54 BAG CANADA - 1 TRAY,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5909,5.6,2017-01-01 00:00:00,DISPLAY 54 BAG  CANADA - 1 WRAP,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5910,2.38,1/17/2017,AHOLD CERAMIC PINK VASE W/STRIPES REF:4870-069 PK2,"DYMAK USA INC,",PRODUCTION HARD GOODS,VASES,UNID
5911,2.38,1/17/2017,AHOLD CERAMIC GREEN VASE W/STRIPES REF:4870-072,"DYMAK USA INC,",PRODUCTION HARD GOODS,VASES,UNID
5912,1.65,2017-01-01 00:00:00,ANICO PLUSH PINK BEAR HUGGER PK 54,ANICO,PRODUCTION HARD GOODS,DECORATIONS AND OTHERS,UNID
5913,0.224,1/17/2017,BUCKETS 3 LT PK 7500 - TJ,DPS / MAC PAPERS,PRODUCTION HARD GOODS,BUCKETS,UNID
5913,0.31,2017-06-06 00:00:00,BUCKETS 3 LT PK 7500 - TJ,PCA - MIAMI,PRODUCTION HARD GOODS,BUCKETS,UNID
5914,0.165,1/20/2017,"HELLO GORGEOUS 17"" SLEEVES",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5915,8.5,1/25/2017,UNI-BALL BLACK PEN REF; SAN 1853287 PK-3,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,BOX
5916,10.2,1/25/2017,POST-IT  NOTE DISPENSER PURSE BLACK,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,UNID
5917,0.095,1/26/2017,"CLEAR SLEEVE 28 "" // 6' X 18' X 28'",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5918,0.32,1/26/2017,ORGANZA FILAMENT MESH PINK,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5919,22,2/28/2023,4X6 THERMAL TRANSFER YELLOW LABEL 4M/CS PK 4,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,ROLL
5920,0.105,1/30/2017,"CLEAR SLEEVE  20"" FANTASY CUT 20X27""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5921,179,1/30/2017,TONER IMPR SAMSUNG JC63-03920H REF: MLT-D203E,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,UNID
5922,69.99,1/30/2017,TONER IMPR BROTHER HL-5470DW,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,UNID
5923,0.2,2017-01-02 00:00:00,CATALINA REVERSA TEAL 24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5924,0.2,2017-01-02 00:00:00,CATALINA REVERSA PLUM 24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5925,0.2,2017-01-02 00:00:00,CATALINA REVERSA ROSE PINK 24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5926,0.237,2017-01-02 00:00:00,BUNNY KISSES REVERSA 24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5927,0.28,2017-01-02 00:00:00,FROTH EGG YELLOW PICK,FLORA PACK,PRODUCTION HARD GOODS,PICKS,UNID
5928,0.28,2017-01-02 00:00:00,FROTH EGG BLUE PICK,FLORA PACK,PRODUCTION HARD GOODS,PICKS,UNID
5929,0.28,2017-01-02 00:00:00,FROTH EGG PINK PICK,FLORA PACK,PRODUCTION HARD GOODS,PICKS,UNID
5930,0.28,2017-01-02 00:00:00,FROTH EGG LILAC PICK,FLORA PACK,PRODUCTION HARD GOODS,PICKS,UNID
5931,0.32,2017-01-02 00:00:00,SUEDE RED SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5932,0.35,8/20/2019,CILIA LIGHT PINK SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5933,0.35,8/20/2019,CILIA LILAC SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5934,0.35,8/20/2019,CILIA PURPLE SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5935,0.35,10/14/2020,CILIA  WHITE SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5936,0.32,2017-01-02 00:00:00,SUEDE LIGHT GREEN SHEET 20X28,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5938,0.238,2017-01-02 00:00:00,REVERSA MARBLE PINK 20X20,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5939,14.5,2017-01-02 00:00:00,"AVERY LABELS GLOSSY ROUND 2-1/2""  REF: 22830 PK 90",GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,PACK
5941,0.32,2017-06-02 00:00:00,EGGS PAILLETTE LILAC/BLUE PICKS,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
5942,0.215,2017-07-02 00:00:00,"SMARTSLEEVE COLORED KRAFT LIGHT GREEN  17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5943,0.16,2017-01-01 00:00:00,WH FLOWER EMBOSSED NON WOVEN LIGHT GREEN PK 500,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5944,2.295,1/16/2021,"DISPLAY 1 HOLE - 1 HELLO GORGEOUS K BOX 26""TALL",PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5945,3.75,2/14/2017,DISPLAY 2 HOLE - 1 HELLO GORGEOUS  BOX,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5946,2.28,2/21/2017,"5"" SQUARE GLASS CUBE PURPLE REF: 3060-12-129","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5947,1.545,2/21/2017,CYLINDER GLASS PURPLE VASE REF: 3102-12-129,"SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5948,0.38,2/22/2017,"TANGO LADY HOT PINK 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5949,0.23,2/23/2017,MAGNETIC REVERSA GREEN,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5950,0.222,2/24/2017,ALLEGRO REVERSA SHEET,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5952,0.18,2/24/2017,THANK YOU NOTE PICK PK-250,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
5953,0.144,2/28/2017,"HELLO GORGEOUS SLEEVE 5X18X21"" GRAND CUT",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5954,0.189,2/28/2017,"HELLO GORGEOUS SLEEVE 6X18X24"" STRAIGHT",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
5955,0.24,2017-01-03 00:00:00,EGGS POLKA DOTS ORANGE PICKS,FLORA PACK,PRODUCTION HARD GOODS,PICKS,UNID
5956,0.2,2017-06-03 00:00:00,PVC BUTTERFLY RED PICKS PK- 500,DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
5957,0.203,2017-06-03 00:00:00,PARISIAN REVERSA DARJEELING  24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5958,0.203,2017-06-03 00:00:00,PARISIAN REVERSA HONEYBUSH 24X24,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5959,0.209,2017-06-03 00:00:00,"SMARTSLEEVE FLOWER FASHION PINK 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5960,0.209,2017-06-03 00:00:00,"SMARTSLEEVE FLOWER FASHION LILAC 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5961,0.315,2017-08-03 00:00:00,GLITTER SHOW HOT PINK PICKS,DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
5962,0.55,2017-01-03 00:00:00,"PLASTIC BAG VASE KALEIDOSCOPE 10""TALL  LAVANDER","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
5963,0.55,2017-01-03 00:00:00,VASE BAG YELLOW,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
5964,0.55,2017-01-03 00:00:00,"PLASTIC BAG VASE KALEIDOSCOPE 10"" TALL TEAL","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
5965,0.55,2017-01-03 00:00:00,"PLASTIC BAG VASE KALEIDOSCOPE 10"" TALL ORANGE","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
5966,14.143,2017-08-03 00:00:00,GLUE STIK 1.3OZ (BIG) PK-12 REF: 76752,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,PACK
5967,0.9,2017-01-01 00:00:00,"PLASTIC BAG VASE CONICAL 18"" TALL BUTTERFLY CL/PK",DPS / MAC PAPERS,PRODUCTION HARD GOODS,BAG,UNID
5967,0.9,4/30/2019,"PLASTIC BAG VASE CONICAL 18"" TALL BUTTERFLY CL/PK","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
5968,0.89,2017-01-01 00:00:00,"9"" BUD VASE MIA GLAZED WHITE PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5969,17,2017-10-03 00:00:00,CHRYSAL PROFESSIONAL CLEANER CLR-KIT 2 BOT 1LT+1,CHRYSAL  - POKON,PRODUCTION HARD GOODS,FLOWER FOOD  AND CARE PRODUCTS,UNID
5970,0.57,2017-01-04 00:00:00,"PAPER BAG 6"" TALL POETRY BLUE W/ ROSE PK 250",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
5971,0.89,2017-01-03 00:00:00,"PLASTIC BAG VASE CONICAL CLEAR 16 X 24""TALL-KARLI",DPS / MAC PAPERS,PRODUCTION HARD GOODS,BAG,UNID
5972,2.01,2017-01-03 00:00:00,8 1/4 GATHERED SQUARE VASE CLEAR REF 3098-12-09,"SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5973,2.05,2017-02-03 00:00:00,"8"" JORDAN VASE RASBERRY FROST REF 4045-06-310","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
5975,15.99,3/14/2017,PILOT PREMIUM GEL ROLL BLUE 0.7MM REF:PIL31021-SS,GALLOWAY OFFICE SUPPLIES & FURNITURE,OFFICE SUPPLIES,OFFICE SUPPLIES,PACK
5976,1.997,3/14/2017,WM DISPLAY 2 HOLE - 1 BOX EASTER 2017,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
5977,4.05,2017-01-03 00:00:00,"CERAMIC PITCHER 8"" TALL X 3""  LAVANDER PK 6",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5978,4.05,2017-01-03 00:00:00,"CERAMIC PITCHER 8"" TALL X 3"" LIGHT BLUE PK 6",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5979,4.05,2017-01-03 00:00:00,"CERAMIC PITCHER ELITE 8"" TALL SPANISH BLUE  PK 12",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5980,4.05,2017-01-03 00:00:00,"CERAMIC PITCHER 8"" TALL X 3"" MUSTARD PK 6",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5981,2.87,3/16/2017,WEGMANS ROUND GLASS W/ METAL GREEN  REF15-0146,"DYMAK USA INC,",PRODUCTION HARD GOODS,VASES,UNID
5982,2.87,3/16/2017,WEGMANS ROUND GLASS W/ METAL PINK REF17-2034,"DYMAK USA INC,",PRODUCTION HARD GOODS,VASES,UNID
5983,2.87,3/16/2017,WEGMANS ROUND GLASS W/ METAL PURPLE REF 266C,"DYMAK USA INC,",PRODUCTION HARD GOODS,VASES,UNID
5984,0.46,3/20/2017,VEL VINTAGE LACE 75X75 REF: L10200,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5985,0.15,3/20/2017,EGGS PARADE PINK 21X17X5,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5986,0.18,3/20/2017,EGG PARADE LILAC SHEET 24X24,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5987,0.14,3/20/2017,LE PETIT KRAFT SLEEVE TJ'S,FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
5987,0.14,3/20/2017,LE PETIT KRAFT SLEEVE TJ'S,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
5988,1.6,3/22/2017,"6"" EASTER BEANIE ASSORTMENTS",ANICO,PRODUCTION HARD GOODS,DECORATIONS AND OTHERS,UNID
5989,0.07,3/20/2017,"WM SLEEVE 5 STMES ROSE 12"" MDAY 2017 GREEN",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5990,0.093,2017-01-03 00:00:00,"WM SLEEVE DOZEN ROSE 16"" MDAY 2017 PINK",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
5991,0.24,3/22/2017,HAPPY RABBIT GREEN PICK PK-250,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
5992,0.24,3/22/2017,HAPPY RABBIT PINK PICK PK-250,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
5993,0.24,3/22/2017,HAPPY RABBIT YELLOW PICK PK-250,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
5994,0.79,2017-01-03 00:00:00,"6"" HIVE VASE LAVANDER  PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5995,0.79,2017-01-03 00:00:00,"6"" HIVE VASE  PINK PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5996,0.82,2017-01-03 00:00:00,"6"" VINTAGE VASE AMBER  PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5997,0.82,2017-01-03 00:00:00,"6"" VINTAGE VASE BLUE PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5998,0.72,2017-01-03 00:00:00,"6"" VINTAGE VASE CLEAR PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
5999,0.82,2017-01-03 00:00:00,"6"" VINTAGE VASE LIME PK 15",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
6000,0.57,2017-01-03 00:00:00,"PAPER BAG 6"" TALL SHADOW HOT PINK  PK 250",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
6001,0.57,2017-01-03 00:00:00,"PAPER BAG 6"" TALL SHADOW PURPLE PK 250",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
6002,2.27,2017-01-03 00:00:00,"9"" ROSE VASE ASST 4"" OPEN VIOLET REF 4090-12-129","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
6003,0.77,3/17/2017,WM PLASTIC ROSE BAG 20'T W/ HANDLE MDAY 2017 PK200,DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
6004,2.295,3/28/2019,WM DISPLAY 9 HOLE MD 2019 NO PRICE - 2 WRAP PK 400,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6005,1.15,3/28/2019,WM DISPLAY 2 TIER - 26 K BOX MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6006,2.065,3/28/2019,WM DISPLAY 2 TIER - 2 TOP TRAY INNER MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6007,4.066,3/28/2019,WM DISPLAY 2 TIER - 1 TOP TRAY NO PRICE MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6008,2.665,3/28/2019,WM DISPLAY 2 TIER - 2 LONG PARTITION  MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6009,2.223,3/28/2019,WM DISPLAY 2 TIER- 2 SHORT PARTITION  MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6010,2.408,3/28/2019,WM DISPLAY 2 TIER- 1 BOTTOM TRAY TEAL MD 2019,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6011,2.008,2020-03-04 00:00:00,WM DISPLAY 2 TIER- 1 BOTTOM TRAY INNER MD 2020,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6012,0.181,3/29/2017,"EASTER PEARLIZED GOLD DOT SLEEVE YELLOW 17""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6013,0.3,3/29/2017,DIPIT ROSET BASIL/NATURAL 29CM,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6014,0.44,3/29/2017,DIPIT ROSET PURPLE/NATURAL 29CM,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6015,0.44,3/29/2017,DIPIT ROSET OFF WHITE/NATURAL 29CM,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6016,0.12,3/29/2017,"PAPILLON PINK SLEEVE 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6017,0.12,3/29/2017,"PAPILLON LILAC SLEEVE 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6018,0.18,3/30/2017,HANDMADE PAPER BASIL 20X28,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6019,0.18,3/30/2017,HANDMADE PAPER BROWM 20X28,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6020,0.18,3/30/2017,HANDMADE PAPER LAVENDER 20X28,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6021,0.18,3/30/2017,HANDMADE PAPER PINK 20X28,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
6022,115.34,8/20/2024,OASIS FLORAL FOAM TILE- 4/CS REF# 11-03251,FLORALIFE -SMITHERS- OASIS,SHOW,SHOW,BOX
6023,2.675,3/28/2019,WM DISPLAY 9 HOLE - 2 CAP KRAFT MD 2019 PK 380,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6024,0.19,3/31/2017,AMETHYST SLEEVE PURPLE,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6025,0.215,3/31/2017,"SMARTSLEEVE COLORED KRAFT RED 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6026,0.215,3/31/2017,"SMARTSLEEVE COLORED KRAFT HOT PINK 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6027,0.215,3/31/2017,"SMARTSLEEVE COLORED KRAFT PURPLE 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6028,0.215,3/31/2017,"SMARTSLEEVE COLORED KRAFT LIGHT YELLOW 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6029,0.215,3/31/2017,"SMARTSLEEVE COLORED KRAFT LIGHT ORANGE 17""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6030,0.148,2017-04-04 00:00:00,RISING SUN PINK SLEEVE,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
6031,0.25,2017-04-04 00:00:00,OBLIQUE CLEAR FLOWERS ORANGE 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6032,0.25,2017-04-04 00:00:00,OBLIQUE CLEAR FLOWERS LILAC 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6033,0.25,2017-04-04 00:00:00,OBLIQUE CLEAR FLOWERS PINK 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6034,0.25,2017-04-04 00:00:00,OBLIQUE CLEAR FLOWERS YELLOW 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6035,0.25,2017-04-04 00:00:00,OBLIQUE CLEAR FLOWERS LIGHT GREEN 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6038,5.5,1/15/2020,TJ ELITE  DISPLAY 54  BAG - 1 WRAP VD 2020  PK 1,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6038,5.995,2017-12-12 00:00:00,TJ ELITE  DISPLAY 54  BAG - 1 WRAP VD 2020  PK 1,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
6041,0.89,2017-01-04 00:00:00,"9"" BUD VASE MIA PLUM  PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
6042,0.63,3/23/2021,"9"" BUD VASE SPIRAL SALMON PK 40",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
6044,0.3,2017-10-04 00:00:00,CROWN KUSAMA 51X51X12.5,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6045,0.3,2017-10-04 00:00:00,ARCADE 30X30,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6046,0.25,2017-10-04 00:00:00,CROWN MINI HEARTS 38X35X13,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6047,0.3,2017-10-04 00:00:00,KRAFT OBLIQUE DIESEL WHITE 35X35,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6048,0.32,2017-10-04 00:00:00,ORIGAMI 50X51X13,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
6049,0.3,2017-10-04 00:00:00,ORGANZA LITTLE FLOWERS RED 60X60,BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
